Month,crime_type,count,headline_count,crime_z,headline_z,divergence
2017-04-01,ARSON AND CRIMINAL DAMAGE,5136.0,22.0,1.42791967660072,0.12649773886600427,-1.3014219377347158
2017-05-01,ARSON AND CRIMINAL DAMAGE,5482.0,16.0,2.319875576363018,-0.14602423546948137,-2.4658998118324993
2017-06-01,ARSON AND CRIMINAL DAMAGE,5328.0,182.0,1.922877863752053,7.393750387812288,5.470872524060235
2017-07-01,ARSON AND CRIMINAL DAMAGE,5471.0,60.0,2.291518596890806,1.8524702429907465,-0.4390483539000596
2017-08-01,ARSON AND CRIMINAL DAMAGE,5174.0,32.0,1.525880151141088,0.580701029425147,-0.945179121715941
2017-09-01,ARSON AND CRIMINAL DAMAGE,4961.0,17.0,0.976785912270078,-0.1006039064135671,-1.0773898186836453
2017-10-01,ARSON AND CRIMINAL DAMAGE,5420.0,12.0,2.1600453284287333,-0.3277055516931385,-2.487750880121872
2017-11-01,ARSON AND CRIMINAL DAMAGE,5194.0,14.0,1.5774382956360185,-0.2368648935813099,-1.8143031892173282
2017-12-01,ARSON AND CRIMINAL DAMAGE,4740.0,39.0,0.40706841560109586,0.8986433328165468,0.491574917215451
2018-01-01,ARSON AND CRIMINAL DAMAGE,4929.0,16.0,0.8942928810781892,-0.14602423546948137,-1.0403171165476706
2018-02-01,ARSON AND CRIMINAL DAMAGE,4269.0,19.0,-0.8071258872545177,-0.009763248301738558,0.7973626389527791
2018-03-01,ARSON AND CRIMINAL DAMAGE,4600.0,14.0,0.046161404136582256,-0.2368648935813099,-0.2830262977178922
2018-04-01,ARSON AND CRIMINAL DAMAGE,4765.0,24.0,0.471516096219759,0.2173383969778328,-0.2541776992419262
2018-05-01,ARSON AND CRIMINAL DAMAGE,5001.0,20.0,1.079902201259939,0.035657080754175716,-1.0442451205057635
2018-06-01,ARSON AND CRIMINAL DAMAGE,4839.0,71.0,0.6622812308510019,2.3520938626058037,1.6898126317548017
2018-07-01,ARSON AND CRIMINAL DAMAGE,5026.0,39.0,1.1443498818786022,0.8986433328165468,-0.24570654906205536
2018-08-01,ARSON AND CRIMINAL DAMAGE,4565.0,73.0,-0.04406534872954615,2.4429345207176323,2.486999869447178
2018-09-01,ARSON AND CRIMINAL DAMAGE,4469.0,39.0,-0.2915444423052126,0.8986433328165468,1.1901877751217596
2018-10-01,ARSON AND CRIMINAL DAMAGE,4813.0,14.0,0.5952556430075923,-0.2368648935813099,-0.8321205365889022
2018-11-01,ARSON AND CRIMINAL DAMAGE,4724.0,27.0,0.3658219000051514,0.3535993841455756,-0.012222515859575789
2018-12-01,ARSON AND CRIMINAL DAMAGE,4688.0,15.0,0.2730172399142765,-0.19144456452539566,-0.46446180443967217
2019-01-01,ARSON AND CRIMINAL DAMAGE,4547.0,20.0,-0.09046767877498361,0.035657080754175716,0.12612475952915933
2019-02-01,ARSON AND CRIMINAL DAMAGE,4370.0,20.0,-0.5467572575551186,0.035657080754175716,0.5824143383092943
2019-03-01,ARSON AND CRIMINAL DAMAGE,4968.0,13.0,0.9948312628433037,-0.28228522263722416,-1.277116485480528
2019-04-01,ARSON AND CRIMINAL DAMAGE,4727.0,28.0,0.373555621679391,0.3990197132014899,0.025464091522098886
2019-05-01,ARSON AND CRIMINAL DAMAGE,4895.0,21.0,0.8066440354368073,0.08107740981008998,-0.7255666256267173
2019-06-01,ARSON AND CRIMINAL DAMAGE,4711.0,59.0,0.3323091060834466,1.8070499139348324,1.4747408078513857
2019-07-01,ARSON AND CRIMINAL DAMAGE,4924.0,30.0,0.8814033449544566,0.48986037131331844,-0.39154297364113816
2019-08-01,ARSON AND CRIMINAL DAMAGE,4597.0,22.0,0.038427682462342676,0.12649773886600427,0.08807005640366158
2019-09-01,ARSON AND CRIMINAL DAMAGE,4578.0,30.0,-0.010552554807841313,0.48986037131331844,0.5004129261211597
2019-10-01,ARSON AND CRIMINAL DAMAGE,4880.0,11.0,0.7679754270656094,-0.37312588074905273,-1.1411013078146621
2019-11-01,ARSON AND CRIMINAL DAMAGE,4574.0,12.0,-0.020864183706827414,-0.3277055516931385,-0.30684136798631106
2019-12-01,ARSON AND CRIMINAL DAMAGE,4547.0,20.0,-0.09046767877498361,0.035657080754175716,0.12612475952915933
2020-01-01,ARSON AND CRIMINAL DAMAGE,4422.0,19.0,-0.4127060818682993,-0.009763248301738558,0.40294283356656074
2020-02-01,ARSON AND CRIMINAL DAMAGE,4341.0,11.0,-0.6215165670727679,-0.37312588074905273,0.2483906863237152
2020-03-01,ARSON AND CRIMINAL DAMAGE,4386.0,11.0,-0.5055107419591742,-0.37312588074905273,0.1323848612101215
2020-04-01,ARSON AND CRIMINAL DAMAGE,3486.0,8.0,-2.8256272442310473,-0.5093868679167955,2.316240376314252
2020-05-01,ARSON AND CRIMINAL DAMAGE,3903.0,33.0,-1.7506399315117462,0.6261213584810612,2.3767612899928077
2020-06-01,ARSON AND CRIMINAL DAMAGE,4341.0,7.0,-0.6215165670727679,-0.5548071969727099,0.06670937010005806
2020-07-01,ARSON AND CRIMINAL DAMAGE,4702.0,11.0,0.30910794106072786,-0.37312588074905273,-0.6822338218097805
2020-08-01,ARSON AND CRIMINAL DAMAGE,4681.0,13.0,0.2549718893410508,-0.28228522263722416,-0.537257111978275
2020-09-01,ARSON AND CRIMINAL DAMAGE,4286.0,7.0,-0.7633014644338268,-0.5548071969727099,0.208494267461117
2020-10-01,ARSON AND CRIMINAL DAMAGE,4304.0,2.0,-0.7168991343883894,-0.7819088422522812,-0.06500970786389182
2020-11-01,ARSON AND CRIMINAL DAMAGE,4167.0,4.0,-1.0700724241786634,-0.6910681841404527,0.37900424003821076
2020-12-01,ARSON AND CRIMINAL DAMAGE,4038.0,7.0,-1.4026224561709653,-0.5548071969727099,0.8478152591982554
2021-01-01,ARSON AND CRIMINAL DAMAGE,3621.0,5.0,-2.4776097688902663,-0.6456478550845384,1.831961913805728
2021-02-01,ARSON AND CRIMINAL DAMAGE,3530.0,4.0,-2.7121993263422004,-0.6910681841404527,2.0211311422017477
2021-03-01,ARSON AND CRIMINAL DAMAGE,4138.0,8.0,-1.1448317336963125,-0.5093868679167955,0.635444865779517
2021-04-01,ARSON AND CRIMINAL DAMAGE,4226.0,11.0,-0.9179758979186183,-0.37312588074905273,0.5448500171695656
2021-05-01,ARSON AND CRIMINAL DAMAGE,4645.0,29.0,0.1621672292501759,0.44444004225740413,0.28227281300722823
2021-06-01,ARSON AND CRIMINAL DAMAGE,4842.0,11.0,0.6700149525252415,-0.37312588074905273,-1.0431408332742942
2021-07-01,ARSON AND CRIMINAL DAMAGE,4682.0,15.0,0.25754979656579735,-0.19144456452539566,-0.448994361091193
2021-08-01,ARSON AND CRIMINAL DAMAGE,4463.0,6.0,-0.30701188565369175,-0.6002275260286241,-0.2932156403749323
2021-09-01,ARSON AND CRIMINAL DAMAGE,4421.0,3.0,-0.41528398909304587,-0.7364885131963669,-0.321204524103321
2021-10-01,ARSON AND CRIMINAL DAMAGE,4666.0,11.0,0.21630328096985293,-0.37312588074905273,-0.5894291617189057
2021-11-01,ARSON AND CRIMINAL DAMAGE,4429.0,10.0,-0.3946607312950736,-0.418546209804967,-0.023885478509893365
2021-12-01,ARSON AND CRIMINAL DAMAGE,4134.0,13.0,-1.1551433625952987,-0.28228522263722416,0.8728581399580746
2022-01-01,ARSON AND CRIMINAL DAMAGE,4240.0,4.0,-0.881885196772167,-0.6910681841404527,0.19081701263171436
2022-02-01,ARSON AND CRIMINAL DAMAGE,3818.0,9.0,-1.9697620456152007,-0.4639665388608813,1.5057955067543194
2022-03-01,ARSON AND CRIMINAL DAMAGE,4317.0,7.0,-0.6833863404666846,-0.5548071969727099,0.1285791434939747
2022-04-01,ARSON AND CRIMINAL DAMAGE,4454.0,8.0,-0.3302130506764105,-0.5093868679167955,-0.17917381724038506
2022-05-01,ARSON AND CRIMINAL DAMAGE,4546.0,6.0,-0.09304558599973013,-0.6002275260286241,-0.5071819400288939
2022-06-01,ARSON AND CRIMINAL DAMAGE,4434.0,13.0,-0.381771195171341,-0.28228522263722416,0.09948597253411684
2022-07-01,ARSON AND CRIMINAL DAMAGE,4641.0,27.0,0.1518556003511898,0.3535993841455756,0.20174378379438582
2022-08-01,ARSON AND CRIMINAL DAMAGE,4560.0,22.0,-0.05695488485327878,0.12649773886600427,0.18345262371928306
2022-09-01,ARSON AND CRIMINAL DAMAGE,4122.0,4.0,-1.186078249292257,-0.6910681841404527,0.49501006515180435
2022-10-01,ARSON AND CRIMINAL DAMAGE,4522.0,4.0,-0.15491535939364676,-0.6910681841404527,-0.5361528247468059
2022-11-01,ARSON AND CRIMINAL DAMAGE,4325.0,6.0,-0.6627630826687123,-0.6002275260286241,0.06253555664008825
2022-12-01,ARSON AND CRIMINAL DAMAGE,3997.0,2.0,-1.5083166523855727,-0.7819088422522812,0.7264078101332915
2023-01-01,ARSON AND CRIMINAL DAMAGE,4228.0,13.0,-0.9128200834691254,-0.28228522263722416,0.6305348608319012
2023-02-01,ARSON AND CRIMINAL DAMAGE,4050.0,5.0,-1.371687569474007,-0.6456478550845384,0.7260397143894686
2023-03-01,ARSON AND CRIMINAL DAMAGE,4421.0,15.0,-0.41528398909304587,-0.19144456452539566,0.2238394245676502
2023-04-01,ARSON AND CRIMINAL DAMAGE,4410.0,25.0,-0.44364096856525764,0.26275872603374706,0.7063996945990048
2023-05-01,ARSON AND CRIMINAL DAMAGE,4985.0,7.0,1.0386556856639946,-0.5548071969727099,-1.5934628826367043
2023-06-01,ARSON AND CRIMINAL DAMAGE,4963.0,7.0,0.981941726719571,-0.5548071969727099,-1.5367489236922809
2023-07-01,ARSON AND CRIMINAL DAMAGE,5039.0,13.0,1.177862675800307,-0.28228522263722416,-1.4601478984375311
2023-08-01,ARSON AND CRIMINAL DAMAGE,4890.0,21.0,0.7937544993130747,0.08107740981008998,-0.7126770895029848
2023-09-01,ARSON AND CRIMINAL DAMAGE,5013.0,12.0,1.1108370879568974,-0.3277055516931385,-1.4385426396500358
2023-10-01,ARSON AND CRIMINAL DAMAGE,4610.0,18.0,0.0719404763840475,-0.05518357735765283,-0.12712405374170033
2023-11-01,ARSON AND CRIMINAL DAMAGE,4592.0,12.0,0.025538146338610047,-0.3277055516931385,-0.35324369803174854
2023-12-01,ARSON AND CRIMINAL DAMAGE,4706.0,36.0,0.319419569959714,0.762382345648804,0.44296277568909004
2024-01-01,ARSON AND CRIMINAL DAMAGE,4793.0,22.0,0.5436974985126617,0.12649773886600427,-0.41719975964665745
2024-02-01,ARSON AND CRIMINAL DAMAGE,4503.0,18.0,-0.20389559666383075,-0.05518357735765283,0.14871201930617792
2024-03-01,ARSON AND CRIMINAL DAMAGE,4521.0,20.0,-0.15749326661839327,0.035657080754175716,0.19315034737256898
2024-04-01,ARSON AND CRIMINAL DAMAGE,4533.0,15.0,-0.12655837992143495,-0.19144456452539566,-0.0648861846039607
2024-05-01,ARSON AND CRIMINAL DAMAGE,4703.0,9.0,0.3116858482854744,-0.4639665388608813,-0.7756523871463556
2024-06-01,ARSON AND CRIMINAL DAMAGE,4758.0,12.0,0.45347074564653334,-0.3277055516931385,-0.7811762973396719
2024-07-01,ARSON AND CRIMINAL DAMAGE,5341.0,8.0,1.9563906576737577,-0.5093868679167955,-2.4657775255905534
2024-08-01,ARSON AND CRIMINAL DAMAGE,5125.0,44.0,1.3995626971285082,1.1257449780961182,-0.27381771903239005
2024-09-01,ARSON AND CRIMINAL DAMAGE,4618.0,13.0,0.09256373418201971,-0.28228522263722416,-0.3748489568192439
2024-10-01,ARSON AND CRIMINAL DAMAGE,4589.0,12.0,0.01780442466437047,-0.3277055516931385,-0.34550997635750896
2024-11-01,ARSON AND CRIMINAL DAMAGE,4567.0,7.0,-0.038909534280053094,-0.5548071969727099,-0.5158976626926568
2024-12-01,ARSON AND CRIMINAL DAMAGE,4183.0,10.0,-1.028825908582719,-0.418546209804967,0.6102796987777519
2025-01-01,ARSON AND CRIMINAL DAMAGE,4254.0,4.0,-0.8457944956257156,-0.6910681841404527,0.15472631148526295
2025-02-01,ARSON AND CRIMINAL DAMAGE,4092.0,6.0,-1.2634154660346528,-0.6002275260286241,0.6631879400060288
2025-03-01,ARSON AND CRIMINAL DAMAGE,4569.0,18.0,-0.033753719830560046,-0.05518357735765283,-0.021429857527092783
2025-04-01,ARSON AND CRIMINAL DAMAGE,4677.0,7.0,0.24466026044206474,-0.5548071969727099,-0.7994674574147747
2025-05-01,ARSON AND CRIMINAL DAMAGE,4867.0,98.0,0.7344626331439046,3.578442747115489,2.8439801139715843
2025-06-01,ARSON AND CRIMINAL DAMAGE,4837.0,13.0,0.6571254164015088,-0.28228522263722416,-0.9394106390387329
2025-07-01,ARSON AND CRIMINAL DAMAGE,5227.0,22.0,1.662509234052654,0.12649773886600427,-1.5360114951866497
2025-08-01,ARSON AND CRIMINAL DAMAGE,4856.0,20.0,0.7061056536716929,0.035657080754175716,-0.6704485729175171
2025-09-01,ARSON AND CRIMINAL DAMAGE,4507.0,15.0,-0.19358396776484463,-0.19144456452539566,0.0021394032394489726
2025-10-01,ARSON AND CRIMINAL DAMAGE,4653.0,23.0,0.18279048704814813,0.17191806792191852,-0.010872419126229604
2025-11-01,ARSON AND CRIMINAL DAMAGE,4447.0,11.0,-0.3482584012496362,-0.37312588074905273,-0.024867479499416534
2025-12-01,ARSON AND CRIMINAL DAMAGE,4184.0,1.0,-1.0262480013579725,-0.8273291713081955,0.19891883004977695
2026-01-01,ARSON AND CRIMINAL DAMAGE,4260.0,14.0,-0.8303270522772365,-0.2368648935813099,0.5934621586959266
2026-02-01,ARSON AND CRIMINAL DAMAGE,3971.0,8.0,-1.5753422402289825,-0.5093868679167955,1.065955372312187
2017-04-01,BURGLARY,5852.0,15.0,0.19817898817647656,-0.0997397728773898,-0.2979187610538664
2017-05-01,BURGLARY,5826.0,4.0,0.17557499715081307,-0.5478073785136031,-0.7233823756644161
2017-06-01,BURGLARY,5731.0,8.0,0.09298349148011958,-0.38487370373679824,-0.47785719521691783
2017-07-01,BURGLARY,6216.0,10.0,0.5146348625357653,-0.30340686634839586,-0.8180417288841612
2017-08-01,BURGLARY,6267.0,9.0,0.5589734603168744,-0.3441402850425971,-0.9031137453594715
2017-09-01,BURGLARY,6045.0,18.0,0.36597015232851704,0.02246048320521382,-0.3435096691233032
2017-10-01,BURGLARY,6721.0,15.0,0.9536739189957676,-0.0997397728773898,-1.0534136918731574
2017-11-01,BURGLARY,7348.0,15.0,1.4987778564223446,-0.0997397728773898,-1.5985176292997345
2017-12-01,BURGLARY,6989.0,24.0,1.1866689034141449,0.2668609953704211,-0.9198079080437238
2018-01-01,BURGLARY,7639.0,23.0,1.751768679055732,0.22612757667621985,-1.5256411023795122
2018-02-01,BURGLARY,6600.0,7.0,0.8484784222994106,-0.42560712243099946,-1.27408554473041
2018-03-01,BURGLARY,6360.0,23.0,0.6398261974471323,0.22612757667621985,-0.41369862077091246
2018-04-01,BURGLARY,6356.0,251.0,0.6363486603662609,9.513347038954096,8.876998378587835
2018-05-01,BURGLARY,6385.0,53.0,0.6615608042025779,1.4481301375022562,0.7865693332996783
2018-06-01,BURGLARY,6092.0,35.0,0.40683121302875486,0.7149286010066344,0.3080973879778795
2018-07-01,BURGLARY,6301.0,14.0,0.5885325255042805,-0.14047319157159102,-0.7290057170758715
2018-08-01,BURGLARY,6506.0,27.0,0.7667563008989349,0.38906125145302467,-0.3776950494459102
2018-09-01,BURGLARY,6089.0,24.0,0.4042230602181014,0.2668609953704211,-0.13736206484768032
2018-10-01,BURGLARY,7149.0,29.0,1.3257703866489972,0.4705280888414271,-0.85524229780757
2018-11-01,BURGLARY,7887.0,30.0,1.9673759780697528,0.5112615075356283,-1.4561144705341245
2018-12-01,BURGLARY,7159.0,38.0,1.3344642293511755,0.837128857089238,-0.49733537226193747
2019-01-01,BURGLARY,7455.0,17.0,1.591801973335652,-0.01827293548898739,-1.6100749088246396
2019-02-01,BURGLARY,6680.0,36.0,0.9180291639168366,0.7556620197008356,-0.16236714421600107
2019-03-01,BURGLARY,7219.0,21.0,1.386627285564245,0.14466073928781745,-1.2419665462764276
2019-04-01,BURGLARY,6316.0,12.0,0.601573289557548,-0.22194002895999343,-0.8235133185175414
2019-05-01,BURGLARY,6408.0,33.0,0.681556642417588,0.6334617636182319,-0.04809487879935603
2019-06-01,BURGLARY,6368.0,20.0,0.6467812716088749,0.10392732059361624,-0.5428539510152587
2019-07-01,BURGLARY,6304.0,9.0,0.591140678314934,-0.3441402850425971,-0.9352809633575311
2019-08-01,BURGLARY,6163.0,15.0,0.4685574962142205,-0.0997397728773898,-0.5682972690916103
2019-09-01,BURGLARY,6526.0,7.0,0.7841439863032914,-0.42560712243099946,-1.209751108734291
2019-10-01,BURGLARY,7293.0,23.0,1.450961721560364,0.22612757667621985,-1.2248341448841442
2019-11-01,BURGLARY,7096.0,20.0,1.2796930203274524,0.10392732059361624,-1.1757656997338362
2019-12-01,BURGLARY,6836.0,12.0,1.0536531100708175,-0.22194002895999343,-1.275593139030811
2020-01-01,BURGLARY,6992.0,26.0,1.1892770562247985,0.3483278327588235,-0.840949223465975
2020-02-01,BURGLARY,6301.0,47.0,0.5885325255042805,1.2037296253370489,0.6151970998327684
